   1.9595925e-01   1.7630715e-01   1.5630889e-01   1.3631091e-01   1.1631353e-01   9.6317190e-02   7.6322704e-02   5.6332017e-02   3.6351191e-02   1.6413548e-02   2.4467021e-05   1.8675337e-16   1.0743172e-15   1.2022414e-17   9.7665058e-17   5.0509682e-16   1.6550713e-15   1.6369530e-16   1.1987691e-15   1.9389545e-16   4.7574623e-16   2.5668814e-16   2.7959815e-16   6.2694527e-17   3.2052849e-16   3.2766020e-16   6.2217986e-17   1.9698163e-16   3.9859554e-16   3.8498704e-16   2.4353176e-15   2.5104923e-16   8.9186810e-17   4.2908138e-16   8.7945954e-17   4.3551183e-16   9.0955835e-16   7.3269709e-16   1.3476299e-15   1.8306754e-15   4.3316073e-16   2.4999239e-15   2.1426673e-14   5.5148615e-14   1.1681565e-13   2.2969543e-13   4.0174120e-13   6.2901726e-13   8.3265931e-13   7.5581905e-13   1.7974861e-13
   1.9596295e-01   1.7947807e-01   1.5948127e-01   1.3948365e-01   1.1948632e-01   9.9489798e-02   7.9494842e-02   5.9503081e-02   3.9519276e-02   1.9566355e-02   6.9194322e-04   3.5583929e-16   1.6466284e-16   7.5763956e-19   1.5431968e-16   4.5050538e-16   7.7101472e-16   1.4021889e-16   2.0744358e-16   1.5089770e-16   1.1336333e-16   8.1913161e-17   3.8021620e-18   2.0042650e-15   2.5130564e-16   2.3976421e-18   1.1766777e-16   2.4105053e-16   3.2163930e-16   4.5094045e-16   5.9520181e-16   3.1880407e-16   2.0317614e-16   8.1555024e-17   2.3151087e-15   2.9055779e-16   2.3131967e-16   8.9320668e-16   2.0046767e-15   5.0451444e-15   1.1414937e-14   2.3190811e-14   4.6892635e-14   9.4560129e-14   1.8877636e-13   3.6211900e-13   6.5768180e-13   1.0633170e-12   1.4209306e-12   1.2287103e-12   3.9646499e-15
   1.9596475e-01   1.8712339e-01   1.7059132e-01   1.5232562e-01   1.3337290e-01   1.1387641e-01   9.3905567e-02   7.3910905e-02   5.3919565e-02   3.3937619e-02   1.4002461e-02   4.6316834e-07   3.8549811e-16   1.9122048e-16   1.7778146e-16   1.2761430e-16   4.9501269e-16   2.5396538e-15   1.0825323e-16   6.9943459e-17   6.3653259e-17   3.5029484e-16   3.5536721e-17   4.6891861e-16   2.0046318e-16   2.2510973e-15   3.9697638e-16   2.6215076e-16   1.0155366e-16   1.9889146e-16   3.2838100e-16   3.1945957e-16   4.7163197e-16   1.7400026e-16   2.9469427e-17   2.8120800e-16   2.3499762e-15   4.4203100e-16   9.8216646e-16   1.8699407e-16   3.7978820e-15   4.1954498e-15   3.9610880e-15   3.9222508e-14   1.3903097e-13   3.6370552e-13   7.5920662e-13   3.1161661e-17   7.6766812e-16   7.5584261e-15   1.8721751e-14
   1.9597916e-01   1.9054971e-01   1.7806226e-01   1.6276496e-01   1.4635745e-01   1.2943963e-01   1.1221202e-01   9.4666233e-02   7.6574670e-02   5.7287024e-02   3.7300876e-02   1.7340474e-02   3.3127489e-05   4.4533201e-17   6.5263255e-18   4.5384134e-16   1.0411703e-16   3.3409916e-17   1.5114674e-15   2.2619282e-16   1.4800619e-16   5.5582221e-16   4.4998698e-16   3.9949295e-16   2.0111568e-16   2.5796947e-16   7.0728649e-16   1.0784105e-16   8.0497346e-17   1.7527073e-15   2.6637523e-17   3.4021326e-16   1.3773873e-16   5.1310913e-17   1.8869833e-16   3.2919377e-17   7.3599303e-16   1.3395409e-15   3.8072002e-15   8.6975659e-15   1.7468381e-14   3.0331577e-14   3.7414892e-14   6.9413403e-15   1.1709294e-13   1.0673534e-16   1.1499470e-16   5.6590552e-16   1.9751382e-15   1.7837578e-15   2.9666100e-14
   1.9596368e-01   1.9219795e-01   1.8259760e-01   1.6984265e-01   1.5558612e-01   1.4063681e-01   1.2538742e-01   1.1002605e-01   9.4615490e-02   7.9100815e-02   6.3243157e-02   4.6355785e-02   2.6947719e-02   7.0452430e-03   2.1200404e-13   2.3845500e-16   4.3956096e-16   3.1747325e-16   1.2268054e-18   5.4562488e-18   1.9938418e-15   2.1625328e-16   4.9928581e-16   4.4129439e-18   2.0812899e-16   1.3158305e-17   2.1454085e-16   8.0873765e-17   6.7960965e-17   1.6449069e-16   1.9056750e-16   1.8224010e-15   4.3831545e-16   5.1405557e-17   1.2500062e-15   3.1743197e-16   1.2410740e-16   5.3921107e-17   2.1994606e-15   8.4521274e-15   2.2875830e-14   4.4446073e-14   5.6556030e-14   4.3798532e-16   8.7546708e-17   2.3241110e-16   2.1761512e-16   2.4497490e-15   4.1367544e-16   1.4389426e-14   3.0576196e-14
   1.9596266e-01   1.9311205e-01   1.8546321e-01   1.7472469e-01   1.6226845e-01   1.4893067e-01   1.3519105e-01   1.2132754e-01   1.0750068e-01   9.3791354e-02   8.0208964e-02   6.6671317e-02   5.2931015e-02   3.8317052e-02   2.0491123e-02   9.6092573e-04   7.9105430e-17   2.9449417e-16   3.7785865e-17   5.2234237e-16   1.5707131e-16   3.1875257e-16   3.5082270e-16   7.0037986e-16   2.5881651e-15   2.4362856e-16   2.8296593e-16   5.3907954e-16   3.8800689e-16   2.3436524e-16   9.7583616e-17   3.7365643e-16   8.3723402e-16   2.3306923e-16   2.8568733e-16   2.9667361e-16   1.1222758e-15   1.4058293e-15   2.6765452e-15   7.5682006e-15   1.7248514e-14   2.0659126e-17   5.0347123e-17   2.4170769e-15   3.0243443e-16   5.1354208e-16   4.6517465e-15   3.8935423e-15   8.4674650e-17   2.8704066e-14   4.8609264e-14
   1.9597869e-01   1.9368017e-01   1.8737777e-01   1.7819664e-01   1.6722327e-01   1.5523232e-01   1.4272524e-01   1.3002171e-01   1.1732755e-01   1.0477433e-01   9.2439121e-02   8.0350515e-02   6.8482200e-02   5.6727557e-02   4.4826976e-02   3.2114617e-02   1.5932409e-02   1.6604458e-07   1.7461325e-16   1.8557243e-16   3.5402622e-17   2.3941331e-16   2.1225702e-16   2.7668379e-16   3.1630414e-16   1.4802772e-16   2.1893563e-15   5.8680312e-16   3.5220192e-16   5.6334014e-16   4.8386616e-16   2.3060698e-15   1.4057423e-16   7.0368015e-17   2.5518271e-16   5.2350736e-16   1.6798132e-15   5.4128666e-16   3.1160719e-17   2.3052962e-15   1.5565255e-16   3.1813180e-17   2.2082847e-15   1.1998366e-16   1.7354818e-16   1.3700217e-14   1.3922097e-15   5.8263292e-16   2.9388814e-14   2.6753952e-14   6.0022120e-14
   1.9598187e-01   1.9406215e-01   1.8872544e-01   1.8074955e-01   1.7099088e-01   1.6013351e-01   1.4866413e-01   1.3691612e-01   1.2511719e-01   1.1342333e-01   1.0193955e-01   9.0730963e-02   7.9826889e-02   6.9218702e-02   5.8849249e-02   4.8584923e-02   3.8137882e-02   2.6781409e-02   1.1281080e-02   6.8283695e-13   5.4709103e-17   9.1676428e-17   5.7774943e-17   7.3206361e-16   3.7947740e-16   4.8862661e-16   7.8226657e-17   1.1678579e-16   2.7884117e-15   1.3094612e-16   2.1195177e-16   1.9636820e-16   3.1119785e-16   2.8113839e-15   3.0503102e-17   4.8324205e-16   2.6041114e-17   8.2204858e-17   1.9799621e-15   2.9557587e-16   3.4305697e-17   9.0715749e-16   4.5769296e-16   3.3583058e-16   2.8108151e-17   1.6343609e-15   1.8401679e-15   1.0124186e-14   1.7774769e-14   1.1066564e-13   8.4600525e-14
   1.9595963e-01   1.9433507e-01   1.8971639e-01   1.8268595e-01   1.7392527e-01   1.6402684e-01   1.5344512e-01   1.4251040e-01   1.3145886e-01   1.2045888e-01   1.0962970e-01   9.9053100e-02   8.8779965e-02   7.8832965e-02   6.9205545e-02   5.9856100e-02   5.0692889e-02   4.1535707e-02   3.2001885e-02   2.1016399e-02   3.8395477e-03   1.0220487e-15   6.0007617e-17   2.9862790e-16   4.2146676e-16   5.9080684e-16   6.4767906e-17   8.5028946e-16   2.2010979e-17   4.1771161e-16   1.7675099e-16   6.3939378e-16   1.4772239e-15   2.2948965e-18   1.1902241e-16   3.4172725e-17   6.9433935e-17   9.6180198e-16   7.9603265e-17   2.1919887e-16   1.0172509e-15   4.3077915e-16   2.6155143e-16   6.7492135e-16   7.5718247e-16   5.6785957e-15   1.6571808e-15   1.1252137e-14   1.5553076e-14   2.2736390e-14   5.8568911e-14
   1.9596300e-01   1.9454056e-01   1.9047148e-01   1.8419521e-01   1.7626065e-01   1.6717803e-01   1.5736316e-01   1.4713376e-01   1.3672603e-01   1.2631382e-01   1.1602400e-01   1.0594739e-01   9.6145725e-02   8.6655605e-02   7.7489931e-02   6.8636627e-02   6.0053287e-02   5.1653508e-02   4.3272008e-02   3.4561384e-02   2.4569401e-02   8.6889445e-03   2.0946483e-16   1.9712158e-15   1.4986423e-16   1.7535389e-16   1.9823939e-16   1.0386037e-16   1.7986079e-16   3.9889325e-16   4.5416141e-16   1.0231038e-16   7.6943205e-17   4.0072006e-16   4.0745182e-16   8.1854358e-17   2.1531812e-16   8.4166464e-18   2.4746525e-16   5.2407918e-16   6.4058003e-17   1.9469183e-16   2.5390772e-15   7.8605405e-16   2.3439128e-15   4.3072073e-17   4.3196625e-14   6.1340040e-15   4.3803689e-14   2.3915165e-14   1.7897532e-13
